<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/27/2020,AALI,10900.00,11675.00,10850.00,11650.00,11051800
11/27/2020,ABBA,81.00,96.00,75.00,76.00,274461900
11/27/2020,ABDA,6125.00,6125.00,5975.00,5975.00,3300
11/27/2020,ABMM,750.00,750.00,700.00,700.00,55100
11/27/2020,ACES,1695.00,1700.00,1650.00,1660.00,27577400
11/27/2020,ACST,278.00,282.00,266.00,270.00,247860800
11/27/2020,ADES,1185.00,1420.00,1180.00,1310.00,1309000
11/27/2020,ADHI,1120.00,1180.00,1105.00,1170.00,98376900
11/27/2020,ADMF,8950.00,9000.00,8925.00,8975.00,53700
11/27/2020,ADMG,158.00,160.00,155.00,159.00,2909100
11/27/2020,ADRO,1385.00,1410.00,1375.00,1390.00,163284800
11/27/2020,AGAR,460.00,460.00,458.00,458.00,600
11/27/2020,AGII,930.00,980.00,930.00,935.00,1842800
11/27/2020,AGRO,460.00,570.00,454.00,570.00,574595600
11/27/2020,AGRS,162.00,162.00,160.00,160.00,3700
11/27/2020,AHAP,56.00,58.00,56.00,57.00,11800
11/27/2020,AIMS,123.00,153.00,120.00,153.00,6900
11/27/2020,AISA,302.00,314.00,296.00,298.00,116323000
11/27/2020,AKKU,50.00,50.00,50.00,50.00,100
11/27/2020,AKPI,370.00,372.00,370.00,372.00,40600
11/27/2020,AKRA,2920.00,2930.00,2890.00,2900.00,47401500
11/27/2020,AKSI,386.00,400.00,386.00,398.00,32700
11/27/2020,ALDO,400.00,400.00,390.00,390.00,3800
11/27/2020,ALKA,306.00,306.00,286.00,290.00,66600
11/27/2020,ALMI,244.00,266.00,244.00,246.00,5800
11/27/2020,ALTO,298.00,298.00,290.00,290.00,100800
11/27/2020,AMAG,214.00,218.00,214.00,216.00,163200
11/27/2020,AMAN,300.00,304.00,298.00,302.00,561900
11/27/2020,AMAR,326.00,328.00,318.00,322.00,47600
11/27/2020,AMFG,2700.00,2700.00,2700.00,2700.00,88200
11/27/2020,AMIN,300.00,300.00,300.00,300.00,0
11/27/2020,AMOR,2600.00,2650.00,2600.00,2640.00,247300
11/27/2020,AMRT,710.00,715.00,705.00,715.00,895400
11/27/2020,ANDI,50.00,51.00,50.00,50.00,32919600
11/27/2020,ANJT,635.00,640.00,625.00,630.00,95400
11/27/2020,ANTM,1230.00,1250.00,1215.00,1230.00,308954300
11/27/2020,APEX,172.00,172.00,162.00,166.00,20900
11/27/2020,APIC,820.00,835.00,815.00,820.00,7629600
11/27/2020,APII,161.00,161.00,153.00,153.00,300
11/27/2020,APLI,143.00,151.00,137.00,151.00,83000
11/27/2020,APLN,170.00,195.00,168.00,180.00,917400900
11/27/2020,ARGO,1850.00,1900.00,1730.00,1730.00,2300
11/27/2020,ARII,476.00,476.00,446.00,456.00,198900
11/27/2020,ARKA,72.00,72.00,71.00,72.00,6952800
11/27/2020,ARMY,50.00,50.00,50.00,50.00,0
11/27/2020,ARNA,535.00,555.00,530.00,550.00,2057500
11/27/2020,ARTA,308.00,308.00,288.00,288.00,1100
11/27/2020,ARTI,50.00,50.00,50.00,50.00,49100
11/27/2020,ARTO,2910.00,2950.00,2900.00,2950.00,101900
11/27/2020,ASBI,324.00,328.00,314.00,316.00,36600
11/27/2020,ASDM,900.00,900.00,900.00,900.00,1500
11/27/2020,ASGR,800.00,815.00,785.00,805.00,2101700
11/27/2020,ASII,5650.00,5700.00,5525.00,5550.00,98376500
11/27/2020,ASJT,125.00,125.00,115.00,120.00,247300
11/27/2020,ASMI,1085.00,1085.00,1050.00,1075.00,32200
11/27/2020,ASPI,94.00,95.00,93.00,93.00,2919200
11/27/2020,ASPI-W,12.00,13.00,12.00,13.00,71900
11/27/2020,ASRI,234.00,252.00,234.00,250.00,672640000
11/27/2020,ASRM,1680.00,1700.00,1670.00,1675.00,13200
11/27/2020,ASSA,550.00,560.00,540.00,540.00,8619400
11/27/2020,ATIC,600.00,695.00,590.00,690.00,13200
11/27/2020,AUTO,1160.00,1205.00,1155.00,1205.00,3171400
11/27/2020,AYLS,50.00,51.00,50.00,50.00,3627100
11/27/2020,AYLS-W,4.00,5.00,4.00,5.00,3100000
11/27/2020,BABP,51.00,52.00,50.00,50.00,26770600
11/27/2020,BABP-W3,27.00,46.00,24.00,46.00,5200
11/27/2020,BABP-W4,7.00,8.00,7.00,8.00,1895400
11/27/2020,BACA,396.00,396.00,396.00,396.00,0
11/27/2020,BACA-W2,100.00,100.00,100.00,100.00,0
11/27/2020,BAJA,130.00,137.00,126.00,128.00,18818900
11/27/2020,BALI,1000.00,1100.00,930.00,930.00,275100
11/27/2020,BAPA,50.00,50.00,50.00,50.00,0
11/27/2020,BAPI,50.00,50.00,50.00,50.00,413600
11/27/2020,BAPI-W,3.00,3.00,2.00,3.00,2567400
11/27/2020,BATA,625.00,630.00,615.00,630.00,6600
11/27/2020,BAYU,1100.00,1100.00,1100.00,1100.00,0
11/27/2020,BBCA,32400.00,32450.00,31900.00,31925.00,17472300
11/27/2020,BBHI,236.00,270.00,230.00,250.00,7186600
11/27/2020,BBKP,286.00,288.00,280.00,284.00,104578200
11/27/2020,BBLD,364.00,364.00,364.00,364.00,100
11/27/2020,BBMD,1560.00,1560.00,1560.00,1560.00,0
11/27/2020,BBNI,6300.00,6375.00,6200.00,6350.00,64918200
11/27/2020,BBRI,4330.00,4370.00,4270.00,4270.00,114940800
11/27/2020,BBRM,50.00,50.00,50.00,50.00,0
11/27/2020,BBSI,755.00,760.00,745.00,760.00,124300
11/27/2020,BBSS,115.00,115.00,114.00,115.00,86300
11/27/2020,BBSS-W,5.00,5.00,4.00,5.00,7075800
11/27/2020,BBTN,1760.00,1770.00,1735.00,1740.00,30791300
11/27/2020,BBYB,314.00,318.00,306.00,306.00,25000
11/27/2020,BCAP,130.00,130.00,127.00,129.00,148500
11/27/2020,BCIC,700.00,700.00,700.00,700.00,0
11/27/2020,BCIP,67.00,72.00,62.00,67.00,80427800
11/27/2020,BDMN,3150.00,3370.00,3130.00,3250.00,12271100
11/27/2020,BEEF,154.00,160.00,154.00,158.00,15457200
11/27/2020,BEEF-W,9.00,10.00,9.00,10.00,2189500
11/27/2020,BEKS,50.00,50.00,50.00,50.00,2301300
11/27/2020,BELL,156.00,163.00,156.00,163.00,6034600
11/27/2020,BESS,210.00,240.00,196.00,238.00,684800
11/27/2020,BESS-W,80.00,85.00,67.00,85.00,1800
11/27/2020,BEST,195.00,199.00,192.00,194.00,215745400
11/27/2020,BFIN,402.00,406.00,394.00,396.00,39113200
11/27/2020,BGTG,71.00,72.00,68.00,69.00,21215100
11/27/2020,BHAT,680.00,690.00,675.00,680.00,121262000
11/27/2020,BHIT,76.00,77.00,73.00,74.00,80384800
11/27/2020,BIKA,174.00,175.00,172.00,174.00,14900
11/27/2020,BIMA,50.00,50.00,50.00,50.00,4200
11/27/2020,BINA,700.00,720.00,700.00,710.00,5863600
11/27/2020,BIPI,51.00,53.00,50.00,50.00,399087500
11/27/2020,BIPI-W,11.00,11.00,9.00,11.00,5088400
11/27/2020,BIPP,52.00,53.00,51.00,52.00,530600
11/27/2020,BIRD,1215.00,1250.00,1200.00,1230.00,2908700
11/27/2020,BISI,1005.00,1055.00,1005.00,1045.00,203500
11/27/2020,BJBR,1450.00,1450.00,1410.00,1420.00,10996100
11/27/2020,BJTM,670.00,685.00,670.00,675.00,16653300
11/27/2020,BKDP,54.00,54.00,54.00,54.00,43900
11/27/2020,BKSL,55.00,56.00,53.00,53.00,303894600
11/27/2020,BKSW,112.00,114.00,111.00,114.00,176100
11/27/2020,BLTA,50.00,50.00,50.00,50.00,206000
11/27/2020,BLTZ,3120.00,3120.00,3120.00,3120.00,100
11/27/2020,BLUE,705.00,715.00,700.00,710.00,207800
11/27/2020,BMAS,284.00,292.00,284.00,292.00,1600
11/27/2020,BMRI,6775.00,6800.00,6625.00,6650.00,62173400
11/27/2020,BMSR,72.00,75.00,67.00,71.00,2299500
11/27/2020,BMTR,292.00,294.00,284.00,288.00,143038100
11/27/2020,BNBA,384.00,388.00,378.00,382.00,308100
11/27/2020,BNBR,50.00,50.00,50.00,50.00,1215400
11/27/2020,BNGA,875.00,885.00,860.00,875.00,5838000
11/27/2020,BNII,238.00,240.00,236.00,238.00,2720500
11/27/2020,BNLI,2270.00,2300.00,2260.00,2280.00,771200
11/27/2020,BOGA,1330.00,1345.00,1325.00,1325.00,90532700
11/27/2020,BOLA,149.00,152.00,149.00,152.00,81700
11/27/2020,BOLT,685.00,685.00,685.00,685.00,0
11/27/2020,BOSS,142.00,147.00,141.00,143.00,17641600
11/27/2020,BPFI,1150.00,1150.00,1150.00,1150.00,0
11/27/2020,BPII,10000.00,10000.00,10000.00,10000.00,0
11/27/2020,BPTR,83.00,83.00,80.00,81.00,74200
11/27/2020,BRAM,4700.00,4730.00,4700.00,4730.00,1300
11/27/2020,BRIS,1375.00,1480.00,1360.00,1470.00,277188500
11/27/2020,BRMS,65.00,66.00,63.00,63.00,224361100
11/27/2020,BRNA,1100.00,1125.00,1100.00,1125.00,2500
11/27/2020,BRPT,1140.00,1160.00,1110.00,1115.00,106980500
11/27/2020,BRPT-W,735.00,750.00,735.00,735.00,8100
11/27/2020,BSDE,1060.00,1080.00,1050.00,1070.00,54157400
11/27/2020,BSIM,488.00,488.00,472.00,484.00,33300
11/27/2020,BSIM-W3,17.00,17.00,17.00,17.00,1000
11/27/2020,BSSR,1600.00,1685.00,1595.00,1685.00,60600
11/27/2020,BSWD,1750.00,1750.00,1750.00,1750.00,0
11/27/2020,BTEK,50.00,50.00,50.00,50.00,5400
11/27/2020,BTEL,50.00,50.00,50.00,50.00,0
11/27/2020,BTON,220.00,228.00,214.00,214.00,67300
11/27/2020,BTPN,2670.00,2740.00,2670.00,2730.00,88600
11/27/2020,BTPS,4280.00,4320.00,4220.00,4240.00,5545900
11/27/2020,BUDI,101.00,103.00,100.00,101.00,1349300
11/27/2020,BUKK,820.00,950.00,815.00,850.00,142000
11/27/2020,BULL,322.00,326.00,318.00,320.00,237857400
11/27/2020,BULL-W2,110.00,110.00,107.00,107.00,11000
11/27/2020,BUMI,77.00,80.00,71.00,71.00,1673442700
11/27/2020,BUVA,58.00,61.00,58.00,61.00,28000
11/27/2020,BVIC,106.00,113.00,105.00,106.00,6263700
11/27/2020,BWPT,104.00,122.00,104.00,115.00,770759000
11/27/2020,BYAN,15350.00,15500.00,15350.00,15500.00,4200
11/27/2020,CAKK,56.00,58.00,54.00,54.00,3528200
11/27/2020,CAMP,262.00,264.00,258.00,260.00,2977400
11/27/2020,CANI,119.00,119.00,104.00,108.00,20700
11/27/2020,CARE,404.00,416.00,394.00,402.00,278067000
11/27/2020,CARS,50.00,50.00,50.00,50.00,42223200
11/27/2020,CASA,390.00,390.00,390.00,390.00,1915400
11/27/2020,CASA-W,113.00,113.00,113.00,113.00,0
11/27/2020,CASH,500.00,500.00,490.00,492.00,1355100
11/27/2020,CASH-W,13.00,14.00,12.00,12.00,3742300
11/27/2020,CASS,210.00,216.00,210.00,214.00,1722900
11/27/2020,CBMF,605.00,605.00,555.00,595.00,1761400
11/27/2020,CCSI,244.00,254.00,238.00,250.00,3136000
11/27/2020,CEKA,1810.00,1845.00,1810.00,1810.00,252200
11/27/2020,CENT,141.00,143.00,140.00,140.00,6160600
11/27/2020,CFIN,204.00,210.00,204.00,206.00,1165500
11/27/2020,CINT,242.00,254.00,234.00,234.00,4200
11/27/2020,CITA,2200.00,2300.00,2200.00,2300.00,4500
11/27/2020,CITY,97.00,97.00,89.00,96.00,27600
11/27/2020,CITY-W,16.00,16.00,16.00,16.00,0
11/27/2020,CLAY,1455.00,1455.00,1450.00,1450.00,2700
11/27/2020,CLEO,510.00,510.00,500.00,505.00,6885600
11/27/2020,CLPI,750.00,765.00,735.00,750.00,61700
11/27/2020,CMNP,1300.00,1395.00,1205.00,1315.00,3853100
11/27/2020,CMNP-W,300.00,328.00,272.00,274.00,1553200
11/27/2020,CMPP,184.00,184.00,184.00,184.00,0
11/27/2020,CNKO,50.00,50.00,50.00,50.00,0
11/27/2020,CNTB,250.00,250.00,250.00,250.00,0
11/27/2020,CNTX,228.00,228.00,228.00,228.00,400
11/27/2020,COCO,930.00,930.00,920.00,930.00,7300
11/27/2020,COCO-W,400.00,400.00,400.00,400.00,0
11/27/2020,COWL,50.00,50.00,50.00,50.00,0
11/27/2020,CPIN,6700.00,6700.00,6500.00,6500.00,11818400
11/27/2020,CPRI,50.00,50.00,50.00,50.00,60000
11/27/2020,CPRI-W,13.00,13.00,12.00,13.00,317800
11/27/2020,CPRO,50.00,50.00,50.00,50.00,1345900
11/27/2020,CSAP,370.00,372.00,370.00,372.00,101300
11/27/2020,CSIS,60.00,60.00,51.00,52.00,3684500
11/27/2020,CSMI,550.00,550.00,488.00,494.00,24200
11/27/2020,CSRA,358.00,378.00,358.00,366.00,7508200
11/27/2020,CTBN,3440.00,3440.00,3440.00,3440.00,0
11/27/2020,CTRA,975.00,980.00,950.00,955.00,54714300
11/27/2020,CTTH,53.00,57.00,53.00,55.00,549200
11/27/2020,DADA,67.00,70.00,63.00,63.00,16619800
11/27/2020,DADA-W,5.00,5.00,4.00,4.00,8855500
11/27/2020,DART,240.00,240.00,240.00,240.00,400
11/27/2020,DAYA,468.00,468.00,454.00,454.00,2600
11/27/2020,DEAL,157.00,162.00,157.00,158.00,23428300
11/27/2020,DEAL-W,3.00,3.00,3.00,3.00,0
11/27/2020,DEFI,1670.00,1670.00,1660.00,1670.00,11200
11/27/2020,DEWA,50.00,50.00,50.00,50.00,2578000
11/27/2020,DFAM,238.00,240.00,234.00,240.00,68800
11/27/2020,DFAM-W,120.00,120.00,120.00,120.00,0
11/27/2020,DGIK,50.00,50.00,50.00,50.00,2000
11/27/2020,DIGI,384.00,384.00,384.00,384.00,0
11/27/2020,DILD,228.00,230.00,218.00,224.00,70496500
11/27/2020,DIVA,2160.00,2170.00,2150.00,2170.00,15000
11/27/2020,DKFT,200.00,202.00,198.00,199.00,30291300
11/27/2020,DLTA,4320.00,4480.00,4320.00,4460.00,100200
11/27/2020,DMAS,276.00,276.00,266.00,270.00,272341900
11/27/2020,DMMX,204.00,208.00,200.00,202.00,17614000
11/27/2020,DMND,900.00,900.00,890.00,900.00,38200
11/27/2020,DNAR,186.00,189.00,186.00,187.00,399000
11/27/2020,DNET,3380.00,3380.00,3380.00,3380.00,1000
11/27/2020,DOID,346.00,366.00,346.00,354.00,349664700
11/27/2020,DPNS,256.00,258.00,254.00,258.00,18100
11/27/2020,DPUM,55.00,56.00,53.00,54.00,1303900
11/27/2020,DSFI,65.00,69.00,63.00,66.00,3607500
11/27/2020,DSNG,560.00,620.00,555.00,620.00,34974900
11/27/2020,DSSA,17275.00,17275.00,17275.00,17275.00,100
11/27/2020,DUCK,336.00,346.00,328.00,336.00,32983300
11/27/2020,DUTI,3990.00,3990.00,3890.00,3900.00,2900
11/27/2020,DVLA,2550.00,2550.00,2530.00,2550.00,27300
11/27/2020,DWGL,200.00,218.00,200.00,200.00,17200
11/27/2020,DWGL-W,31.00,34.00,30.00,34.00,158500
11/27/2020,DYAN,60.00,61.00,55.00,55.00,19564700
11/27/2020,EAST,63.00,65.00,60.00,61.00,2342300
11/27/2020,EAST-W,6.00,7.00,6.00,7.00,73900
11/27/2020,ECII,685.00,720.00,645.00,720.00,20200
11/27/2020,EKAD,1295.00,1300.00,1290.00,1290.00,531000
11/27/2020,ELSA,308.00,312.00,298.00,300.00,103760400
11/27/2020,ELTY,50.00,50.00,50.00,50.00,0
11/27/2020,EMDE,190.00,198.00,190.00,198.00,22000
11/27/2020,EMTK,8575.00,8575.00,8500.00,8575.00,2600
11/27/2020,ENRG,86.00,88.00,81.00,81.00,130957700
11/27/2020,ENVY,50.00,57.00,50.00,51.00,419233000
11/27/2020,ENZO,52.00,54.00,50.00,51.00,11847800
11/27/2020,ENZO-W,8.00,8.00,7.00,7.00,4007500
11/27/2020,EPAC,160.00,160.00,149.00,149.00,810100
11/27/2020,EPMT,1970.00,1970.00,1950.00,1950.00,112300
11/27/2020,ERAA,1800.00,1810.00,1760.00,1785.00,32568600
11/27/2020,ERTX,135.00,135.00,134.00,134.00,3200
11/27/2020,ESIP,84.00,89.00,84.00,89.00,12157300
11/27/2020,ESIP-W,8.00,8.00,7.00,8.00,880800
11/27/2020,ESSA,176.00,197.00,175.00,178.00,88097500
11/27/2020,ESTA,96.00,99.00,93.00,99.00,150200
11/27/2020,ESTI,57.00,57.00,54.00,54.00,73600
11/27/2020,ETWA,62.00,62.00,62.00,62.00,0
11/27/2020,EXCL,2560.00,2560.00,2510.00,2530.00,44053700
11/27/2020,FAST,1000.00,1000.00,990.00,1000.00,102800
11/27/2020,FASW,7000.00,7000.00,7000.00,7000.00,0
11/27/2020,FILM,232.00,234.00,222.00,222.00,10830300
11/27/2020,FINN,50.00,50.00,50.00,50.00,0
