<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
08/04/2020,AALI,9600.00,9800.00,9500.00,9700.00,1863000
08/04/2020,ABBA,50.00,50.00,50.00,50.00,8100
08/04/2020,ABDA,7025.00,7025.00,7025.00,7025.00,0
08/04/2020,ABMM,1050.00,1050.00,1050.00,1050.00,1100
08/04/2020,ACES,1700.00,1700.00,1670.00,1680.00,11673400
08/04/2020,ACST,232.00,254.00,232.00,242.00,1387800
08/04/2020,ADES,940.00,1020.00,940.00,975.00,250800
08/04/2020,ADHI,565.00,575.00,550.00,565.00,12291800
08/04/2020,ADMF,7600.00,7650.00,7450.00,7550.00,129200
08/04/2020,ADMG,100.00,110.00,100.00,105.00,7517100
08/04/2020,ADRO,1040.00,1060.00,1030.00,1035.00,46118000
08/04/2020,AGAR,510.00,510.00,470.00,486.00,20400
08/04/2020,AGII,520.00,550.00,510.00,545.00,498100
08/04/2020,AGRO,212.00,226.00,206.00,220.00,33001200
08/04/2020,AGRS,140.00,142.00,140.00,142.00,30500
08/04/2020,AHAP,60.00,60.00,50.00,52.00,96000
08/04/2020,AIMS,180.00,180.00,180.00,180.00,0
08/04/2020,AISA,168.00,168.00,168.00,168.00,0
08/04/2020,AKKU,50.00,50.00,50.00,50.00,0
08/04/2020,AKPI,290.00,290.00,290.00,290.00,600
08/04/2020,AKRA,2800.00,2830.00,2740.00,2800.00,14891100
08/04/2020,AKSI,268.00,272.00,250.00,258.00,426600
08/04/2020,ALDO,398.00,400.00,380.00,400.00,10900
08/04/2020,ALKA,366.00,366.00,366.00,366.00,400
08/04/2020,ALMI,200.00,200.00,200.00,200.00,0
08/04/2020,ALTO,334.00,334.00,334.00,334.00,0
08/04/2020,AMAG,232.00,232.00,218.00,228.00,1270800
08/04/2020,AMAN,195.00,195.00,195.00,195.00,253100
08/04/2020,AMAR,350.00,370.00,350.00,366.00,52000
08/04/2020,AMFG,2970.00,2970.00,2900.00,2900.00,5400
08/04/2020,AMIN,244.00,244.00,244.00,244.00,100
08/04/2020,AMOR,1980.00,1980.00,1975.00,1980.00,500900
08/04/2020,AMRT,720.00,750.00,715.00,745.00,483400
08/04/2020,ANDI,50.00,50.00,50.00,50.00,212900
08/04/2020,ANJT,595.00,595.00,595.00,595.00,0
08/04/2020,ANTM,700.00,715.00,700.00,705.00,43434000
08/04/2020,APEX,160.00,160.00,150.00,160.00,23600
08/04/2020,APIC,815.00,855.00,815.00,855.00,11290800
08/04/2020,APII,224.00,224.00,204.00,216.00,17800
08/04/2020,APLI,119.00,119.00,119.00,119.00,300
08/04/2020,APLN,109.00,112.00,103.00,105.00,62444500
08/04/2020,ARGO,1485.00,1485.00,1485.00,1485.00,0
08/04/2020,ARII,496.00,496.00,452.00,474.00,24400
08/04/2020,ARKA,288.00,288.00,288.00,288.00,0
08/04/2020,ARMY,50.00,50.00,50.00,50.00,0
08/04/2020,ARNA,422.00,422.00,416.00,420.00,2532600
08/04/2020,ARTA,300.00,300.00,300.00,300.00,600
08/04/2020,ARTI,50.00,50.00,50.00,50.00,0
