<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/8/2021,IHSG,6035.037,6073.914,6030.286,6071.724,185075584
4/8/2021,AALI,10300,10325,10050,10200,1439800
4/8/2021,ABBA,222,238,214,222,173543500
4/8/2021,ABDA,7050,7050,7050,7050,100
4/8/2021,ABMM,780,805,770,790,66400
4/8/2021,ACES,1555,1565,1510,1515,34521000
4/8/2021,ACST,306,308,300,302,11698100
4/8/2021,ADES,1700,1700,1670,1680,58600
4/8/2021,ADHI,1050,1085,1045,1075,9333100
4/8/2021,ADMF,8325,8375,8300,8325,137400
4/8/2021,ADMG,171,181,171,177,9308300
4/8/2021,ADRO,1220,1230,1205,1230,44812000
4/8/2021,AGAR,364,392,364,392,1300
4/8/2021,AGII,1010,1080,1000,1080,11205800
4/8/2021,AGRO,1045,1085,1000,1065,166096900
4/8/2021,AGRS,340,390,316,354,15860100
4/8/2021,AHAP,72,75,72,74,9425200
4/8/2021,AIMS,266,288,254,266,130200
4/8/2021,AISA,308,314,302,306,65062000
4/8/2021,AKKU,50,50,50,50,4700
4/8/2021,AKPI,454,458,434,454,102400
4/8/2021,AKRA,3260,3320,3240,3260,12812400
4/8/2021,AKSI,745,745,740,740,1400
4/8/2021,ALDO,464,500,464,464,15100
4/8/2021,ALKA,238,270,238,256,18200
4/8/2021,ALMI,230,230,222,230,35700
4/8/2021,ALTO,366,372,342,342,76300
4/8/2021,AMAG,260,274,260,262,23600
4/8/2021,AMAN,290,290,290,290,89700
4/8/2021,AMAR,304,376,296,360,76276300
4/8/2021,AMFG,3690,3750,3690,3750,20600
4/8/2021,AMIN,196,218,196,214,18600
4/8/2021,AMOR,3610,3750,3600,3750,2211000
4/8/2021,AMRT,960,1025,950,995,57347700
4/8/2021,ANDI,50,50,50,50,1048200
4/8/2021,ANJT,675,675,670,675,4700
4/8/2021,ANTM,2360,2480,2340,2470,327839300
4/8/2021,APEX,456,500,434,458,450200
4/8/2021,APIC,745,750,715,715,10482800
4/8/2021,APII,175,177,174,175,946400
4/8/2021,APLI,202,202,199,199,22900
4/8/2021,APLN,158,162,158,161,21712300
4/8/2021,ARGO,1905,1905,1780,1780,3300
4/8/2021,ARII,169,169,166,168,14100
4/8/2021,ARKA,50,50,50,50,179100
4/8/2021,ARMY,50,50,50,50,0
4/8/2021,ARNA,720,730,715,720,823400
4/8/2021,ARTA,268,278,268,278,1700
4/8/2021,ARTI,50,50,50,50,400
4/8/2021,ARTO,10050,10050,9875,9900,3671900
4/8/2021,ASBI,290,292,290,292,6000
4/8/2021,ASDM,920,920,920,920,100
4/8/2021,ASGR,800,815,800,810,142300
4/8/2021,ASII,5375,5375,5300,5300,43680100
4/8/2021,ASJT,250,250,234,242,405700
4/8/2021,ASMI,950,955,940,945,16200
4/8/2021,ASPI,57,63,56,59,19438900
4/8/2021,ASPI-W,17,23,16,19,26803700
4/8/2021,ASRI,214,228,212,222,78338900
4/8/2021,ASRM,1560,1700,1560,1590,1300
4/8/2021,ASSA,1920,2000,1915,1950,17121700
4/8/2021,ATAP,122,122,112,114,50400
4/8/2021,ATIC,700,700,700,700,2600
4/8/2021,AUTO,1170,1180,1170,1170,987400
4/8/2021,AYLS,51,51,50,50,646700
4/8/2021,BABP,97,104,91,94,671838200
4/8/2021,BABP-W3,78,90,62,90,184700
4/8/2021,BABP-W4,60,61,52,54,16850400
4/8/2021,BACA,482,515,478,490,80860600
4/8/2021,BACA-W2,80,80,80,80,0
4/8/2021,BAJA,141,141,135,137,252700
4/8/2021,BALI,735,740,735,735,2900
4/8/2021,BANK,2700,2800,2700,2720,24803300
4/8/2021,BANK-W,2200,2300,2160,2170,48300
4/8/2021,BAPA,50,50,50,50,24200
4/8/2021,BAPI,50,50,50,50,500
